[2026-07-27 12:02:45] 準備下載 6 章（3 版本 × 2 卷），間隔 1.00s，gb=0
[2026-07-27 12:02:52] 進度 6/6｜新增 6 跳過 0 失敗 0｜約剩 0 分
[2026-07-27 12:02:53] 完成：新增 6、跳過 0、失敗 0（共 6）
[2026-07-27 12:03:40] 準備下載 3567 章（3 版本 × 66 卷），間隔 1.50s，gb=0
[2026-07-29 10:18:28] 進度 250/380｜新增 250 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:18:37] 進度 300/1256｜新增 300 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:18:39] 進度 300/602｜新增 300 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:18:43] 進度 275/380｜新增 275 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:18:48] 進度 325/1256｜新增 325 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:18:49] 進度 325/602｜新增 325 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:18:53] 進度 300/380｜新增 300 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:01] 進度 350/602｜新增 350 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:02] 進度 350/1256｜新增 350 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:19:17] 進度 325/380｜新增 325 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:32] 進度 375/1256｜新增 375 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:19:32] 進度 375/602｜新增 375 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:38] 進度 350/380｜新增 350 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:43] 進度 400/1256｜新增 400 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:19:43] 進度 400/602｜新增 400 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:47] 進度 375/380｜新增 375 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:49] 進度 380/380｜新增 380 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:49] 完成：新增 380、跳過 0、失敗 0（共 380）
[2026-07-29 10:19:52] 進度 425/602｜新增 425 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:19:52] 進度 425/1256｜新增 425 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:20:02] 進度 450/602｜新增 450 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:20:02] 進度 450/1256｜新增 450 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:20:11] 進度 475/1256｜新增 475 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:20:11] 進度 475/602｜新增 475 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:20:24] 進度 500/1256｜新增 500 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:20:24] 進度 500/602｜新增 500 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:20:33] 進度 525/1256｜新增 525 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:20:34] 進度 525/602｜新增 525 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:20:43] 進度 550/1256｜新增 550 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:20:46] 進度 550/602｜新增 550 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:21:04] 進度 575/1256｜新增 575 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:21:05] 進度 575/602｜新增 575 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:21:13] 進度 600/1256｜新增 600 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:21:14] 進度 600/602｜新增 600 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:21:16] 進度 602/602｜新增 602 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:21:16] 完成：新增 602、跳過 0、失敗 0（共 602）
[2026-07-29 10:21:33] 進度 625/1256｜新增 625 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:21:45] 進度 650/1256｜新增 650 跳過 0 失敗 0｜約剩 1 分
[2026-07-29 10:22:10] 進度 675/1256｜新增 675 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:22:27] 進度 700/1256｜新增 700 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:22:30] 準備下載 300 章（2 版本 × 1 卷），間隔 0.05s，gb=0
[2026-07-29 10:22:39] 進度 725/1256｜新增 725 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:22:41] 進度 175/300｜新增 25 跳過 150 失敗 0｜約剩 0 分
[2026-07-29 10:23:16] 進度 750/1256｜新增 750 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:23:17] 進度 200/300｜新增 50 跳過 150 失敗 0｜約剩 0 分
[2026-07-29 10:23:30] 進度 225/300｜新增 75 跳過 150 失敗 0｜約剩 0 分
[2026-07-29 10:23:31] 進度 775/1256｜新增 775 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:23:41] 進度 250/300｜新增 100 跳過 150 失敗 0｜約剩 0 分
[2026-07-29 10:23:42] 進度 800/1256｜新增 800 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:23:50] 進度 275/300｜新增 125 跳過 150 失敗 0｜約剩 0 分
[2026-07-29 10:23:51] 進度 825/1256｜新增 825 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:23:59] 進度 300/300｜新增 150 跳過 150 失敗 0｜約剩 0 分
[2026-07-29 10:23:59] 完成：新增 150、跳過 150、失敗 0（共 300）
[2026-07-29 10:24:01] 進度 850/1256｜新增 850 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:24:11] 進度 875/1256｜新增 875 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:24:24] 進度 900/1256｜新增 900 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:24:34] 進度 925/1256｜新增 925 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:24:57] 進度 950/1256｜新增 950 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:25:18] 進度 975/1256｜新增 975 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:25:27] 進度 1000/1256｜新增 1000 跳過 0 失敗 0｜約剩 0 分
[2026-07-29 10:25:34] 失敗 korean 2 Chr 21：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=21&version=korean&gb=0
[2026-07-29 10:25:36] 失敗 korean 2 Chr 22：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=22&version=korean&gb=0
[2026-07-29 10:25:37] 失敗 korean 2 Chr 23：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=23&version=korean&gb=0
[2026-07-29 10:25:38] 失敗 korean 2 Chr 24：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=24&version=korean&gb=0
[2026-07-29 10:25:39] 失敗 korean 2 Chr 25：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=25&version=korean&gb=0
[2026-07-29 10:25:40] 失敗 korean 2 Chr 26：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=26&version=korean&gb=0
[2026-07-29 10:25:41] 失敗 korean 2 Chr 27：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=27&version=korean&gb=0
[2026-07-29 10:25:43] 失敗 korean 2 Chr 28：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=28&version=korean&gb=0
[2026-07-29 10:25:44] 失敗 korean 2 Chr 29：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=29&version=korean&gb=0
[2026-07-29 10:25:45] 失敗 korean 2 Chr 30：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=30&version=korean&gb=0
[2026-07-29 10:25:45] 失敗 korean 2 Chr 31：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=31&version=korean&gb=0
[2026-07-29 10:25:46] 失敗 korean 2 Chr 32：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=32&version=korean&gb=0
[2026-07-29 10:25:47] 失敗 korean 2 Chr 33：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=33&version=korean&gb=0
[2026-07-29 10:25:47] 失敗 korean 2 Chr 34：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=34&version=korean&gb=0
[2026-07-29 10:25:48] 失敗 korean 2 Chr 35：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=35&version=korean&gb=0
[2026-07-29 10:25:48] 失敗 korean 2 Chr 36：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=36&version=korean&gb=0
[2026-07-29 10:25:52] 進度 1041/1256｜新增 1025 跳過 0 失敗 16｜約剩 0 分
[2026-07-29 10:26:01] 進度 1066/1256｜新增 1050 跳過 0 失敗 16｜約剩 0 分
[2026-07-29 10:26:24] 進度 1091/1256｜新增 1075 跳過 0 失敗 16｜約剩 0 分
[2026-07-29 10:26:50] 失敗 korean Job 42：record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BC%AF&chap=42&version=korean&gb=0
[2026-07-29 10:26:50] 完成：新增 1089、跳過 150、失敗 17（共 1256）
[2026-07-29 10:26:50] 以下章節需重跑：
[2026-07-29 10:26:50]   korean 2 Chr 21 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=21&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 22 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=22&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 23 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=23&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 24 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=24&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 25 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=25&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 26 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=26&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 27 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=27&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 28 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=28&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 29 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=29&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 30 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=30&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 31 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=31&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 32 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=32&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 33 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=33&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 34 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=34&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 35 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=35&version=korean&gb=0
[2026-07-29 10:26:50]   korean 2 Chr 36 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BB%A3%E4%B8%8B&chap=36&version=korean&gb=0
[2026-07-29 10:26:51]   korean Job 42 → record 為空：https://bible.fhl.net/json/qb.php?chineses=%E4%BC%AF&chap=42&version=korean&gb=0
